App-Err,46104,2/11/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46105,2/12/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46106,2/13/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46107,2/14/2019 7:28,Error,ESENT,489,"taskhost (2152) An attempt to open the file ""C:\Users\Admin\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat"" for read only access failed with system error 32 (0x00000020): ""The process cannot access the file because it is being used by another process. "".  The open file operation will fail with error -1032 (0xfffffbf8)."
App-Err,46108,2/15/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46109,2/16/2019 7:28,Error,ESENT,455,DllHost (1028) WebCacheLocal: Error -1032 (0xfffffbf8) occurred while opening logfile C:\Users\Admin\AppData\Local\Microsoft\Windows\WebCache\V01.log.
App-Err,46110,2/17/2019 7:28,Error,ESENT,489,"DllHost (1028) WebCacheLocal: An attempt to open the file ""C:\Users\Admin\AppData\Local\Microsoft\Windows\WebCache\V01.log"" for read only access failed with system error 32 (0x00000020): ""The process cannot access the file because it is being used by another process. "".  The open file operation will fail with error -1032 (0xfffffbf8)."
App-Err,46111,2/18/2019 7:28,Error,ESENT,455,DllHost (1028) WebCacheLocal: Error -1032 (0xfffffbf8) occurred while opening logfile C:\Users\Admin\AppData\Local\Microsoft\Windows\WebCache\V01.log.
App-Err,46112,2/19/2019 7:28,Error,ESENT,489,"DllHost (1028) WebCacheLocal: An attempt to open the file ""C:\Users\Admin\AppData\Local\Microsoft\Windows\WebCache\V01.log"" for read only access failed with system error 32 (0x00000020): ""The process cannot access the file because it is being used by another process. "".  The open file operation will fail with error -1032 (0xfffffbf8)."
App-Err,46113,2/20/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46114,2/21/2019 7:28,Error,Microsoft-Windows-Search,7010,The index cannot be initialized.
App-Err,46115,2/22/2019 7:28,Error,Microsoft-Windows-Search,3058,The application cannot be initialized.
App-Err,46116,2/23/2019 7:28,Error,Microsoft-Windows-Search,3028,The gatherer object cannot be initialized.
App-Err,46117,2/24/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46118,2/25/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46119,2/26/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46120,2/27/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46121,2/28/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46122,3/1/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46123,3/2/2019 7:28,Error,ESENT,489,"taskhost (1684) An attempt to open the file ""C:\Users\Admin\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat"" for read only access failed with system error 32 (0x00000020): ""The process cannot access the file because it is being used by another process. "".  The open file operation will fail with error -1032 (0xfffffbf8)."
App-Err,46124,3/3/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46125,3/4/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46126,3/5/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46127,3/6/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46128,3/7/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46129,3/8/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46130,3/9/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46131,3/10/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46132,3/11/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46133,3/12/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46134,3/13/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46135,3/14/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46136,3/15/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46137,3/16/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46138,3/17/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46139,3/18/2019 7:28,Error,ESENT,455,taskhost (1668) WebCacheLocal: Error -1032 (0xfffffbf8) occurred while opening logfile C:\Users\Admin\AppData\Local\Microsoft\Windows\WebCache\V01.log.
App-Err,46140,3/19/2019 7:28,Error,ESENT,489,"taskhost (1668) WebCacheLocal: An attempt to open the file ""C:\Users\Admin\AppData\Local\Microsoft\Windows\WebCache\V01.log"" for read only access failed with system error 32 (0x00000020): ""The process cannot access the file because it is being used by another process. "".  The open file operation will fail with error -1032 (0xfffffbf8)."
App-Err,46141,3/20/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46142,3/21/2019 7:28,Error,.NET Runtime Optimization Service,1101,.NET Runtime Optimization Service (clr_optimization_v4.0.30319_32) - Failed to compile: UIAutomationClient
App-Err,46143,3/22/2019 7:28,Error,ESENT,489,"taskhost (1844) An attempt to open the file ""C:\Users\Admin\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat"" for read only access failed with system error 32 (0x00000020): ""The process cannot access the file because it is being used by another process. "".  The open file operation will fail with error -1032 (0xfffffbf8)."
App-Err,46144,3/23/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46145,3/24/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46146,3/25/2019 7:28,Error,.NET Runtime Optimization Service,1101,.NET Runtime Optimization Service (clr_optimization_v4.0.30319_32) - Failed to compile: System.Data.Entity
App-Err,46147,3/26/2019 7:28,Error,.NET Runtime Optimization Service,1107,".NET Runtime Optimization Service (clr_optimization_v4.0.30319_32) - Failed to execute command from the offline queue: uninstall ""SMSvcHost"
App-Err,46148,3/27/2019 7:28,Error,MsiInstaller,1023,Product: Microsoft .NET Framework 4.7.2 - Update 'KB4457035' could not be installed. Error code 1603. Additional information is available in the log file C:\Windows\TEMP\KB4457035_20180916_232804401-Microsoft .NET Framework 4.7.2-MSP0.txt.
App-Err,46149,3/28/2019 7:28,Error,MsiInstaller,10005,Product: Microsoft .NET Framework 4.7.2 -- The installer has encountered an unexpected error installing this package. This may indicate a problem with this package. The error code is 2711. The arguments are: KB4344146
App-Err,46150,3/29/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46151,3/30/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46152,3/31/2019 7:28,Error,Microsoft-Windows-Search,3100,Unable to initialize the filter host process. Terminating.
App-Err,46153,4/1/2019 7:28,Error,ESENT,489,"taskhost (3508) An attempt to open the file ""C:\Users\Admin\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat"" for read only access failed with system error 32 (0x00000020): ""The process cannot access the file because it is being used by another process. "".  The open file operation will fail with error -1032 (0xfffffbf8)."
App-Err,46154,4/2/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46155,4/3/2019 7:28,Error,Microsoft-Windows-CAPI2,4107,Failed extract of third-party root list from auto update cab at: <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> with error: The process cannot access the file because it is being used by another process.
App-Err,46156,4/4/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46157,4/5/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46158,4/6/2019 7:28,Error,Microsoft-Windows-Search,3100,Unable to initialize the filter host process. Terminating.
App-Err,46159,4/7/2019 7:28,Error,RasClient,20227,CoId={73112EE8-67AD-42D3-A7BE-AB6B9201BD45}: The user Admin-PC\Admin dialed a connection named airtel which has failed. The error code returned on failure is 633.
App-Err,46160,4/8/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46161,4/9/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46162,4/10/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46163,4/11/2019 7:28,Error,Application Hang,1002,The program WINWORD.EXE version 12.0.4518.1014 stopped interacting with Windows and was closed. To see if more information about the problem is available
App-Err,46164,4/12/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46165,4/13/2019 7:28,Error,.NET Runtime Optimization Service,1101,.NET Runtime Optimization Service (clr_optimization_v4.0.30319_32) - Failed to compile: WindowsFormsIntegration
App-Err,46166,4/14/2019 7:28,Error,.NET Runtime Optimization Service,1101,.NET Runtime Optimization Service (clr_optimization_v4.0.30319_32) - Failed to compile: mscorlib
App-Err,46167,4/15/2019 7:28,Error,MsiInstaller,1023,Product: Microsoft .NET Framework 4.7.2 - Update 'KB4344146' could not be installed. Error code 1603. Additional information is available in the log file C:\Windows\TEMP\KB4344146_20180821_222634105-Microsoft .NET Framework 4.7.2-MSP0.txt.
App-Err,46168,4/16/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46169,4/17/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46170,4/18/2019 7:28,Error,ESENT,489,"taskhost (1736) An attempt to open the file ""C:\Users\Admin\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat"" for read only access failed with system error 32 (0x00000020): ""The process cannot access the file because it is being used by another process. "".  The open file operation will fail with error -1032 (0xfffffbf8)."
App-Err,46171,4/19/2019 7:28,Error,MsiInstaller,11711,Product: Microsoft .NET Framework 4.7.2 -- Error 1711.An error occurred while writing installation information to disk.  Check to make sure enough disk space is available
App-Err,46172,4/20/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46173,4/21/2019 7:28,Error,Application Error,1000,Faulting application name: wmpnetwk.exe
App-Err,46174,4/22/2019 7:28,Error,MsiInstaller,11704,Product: Adobe Acrobat Reader DC -- Error 1704.An installation for Microsoft .NET Framework 4.7.2 is currently suspended.  You must undo the changes made by that installation to continue.  Do you want to undo those changes?
App-Err,46175,4/23/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46176,4/24/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46177,4/25/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46178,4/26/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46179,4/27/2019 7:28,Error,Microsoft-Windows-WMI,10,"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
App-Err,46180,4/28/2019 7:28,Error,MsiInstaller,1023,Product: Microsoft .NET Framework 4.7.2 - Update 'KB4087364' could not be installed. Error code 1603. Additional information is available in the log file C:\Windows\TEMP\KB4087364_20180804_202400484-Microsoft .NET Framework 4.7.2-MSP0.txt.
App-Err,46181,4/29/2019 7:28,Error,MsiInstaller,10005,Product: Microsoft .NET Framework 4.7.2 -- The installer has encountered an unexpected error installing this package. This may indicate a problem with this package. The error code is 2203. The arguments are: C:\Windows\Installer\1d21a9.ipi
